Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,MagX,MagY,MagZ
461771013.176710,0.012558,0.009399,-1.004410,0.011534,-0.010749,-0.360279,0.935693,-0.352628,-0.011533,0.352515,0.935744,-0.010749,0.014583,0.005992,0.999876,0.001162,0.000374,-0.001482,0.002362,0.001154,-0.000120,131.987793,133.082336,25.000000,-26.338299,-20.720551,-110.372391
461771013.210110,0.012253,0.010452,-1.001846,0.011521,-0.010725,-0.360270,0.935696,-0.352619,-0.011520,0.352507,0.935748,-0.010724,0.014561,0.005974,0.999876,-0.001220,-0.000516,-0.004351,-0.001363,-0.002498,0.002328,131.983734,133.078278,25.000000,-26.166019,-20.823578,-110.007561
461771013.243489,0.013062,0.011276,-1.005676,0.011532,-0.010742,-0.360279,0.935693,-0.352627,-0.011531,0.352515,0.935745,-0.010742,0.014578,0.005986,0.999876,0.000005,0.000153,-0.005770,-0.001391,0.002384,-0.002600,131.981003,133.075546,25.000000,-26.062654,-20.514549,-109.775391
461771013.276783,0.010727,0.009872,-1.004333,0.011648,-0.010743,-0.360190,0.935722,-0.352545,-0.011647,0.352432,0.935776,-0.010743,0.014686,0.005948,0.999874,0.001308,0.000686,-0.003803,0.001130,-0.000072,-0.000083,131.976120,133.070663,25.000000,-26.097111,-20.411545,-110.007561
461771013.310117,0.010315,0.009140,-1.003433,0.011706,-0.010764,-0.360207,0.935715,-0.352562,-0.011705,0.352448,0.935770,-0.010764,0.014748,0.005947,0.999874,0.000151,-0.000998,-0.001393,-0.001366,-0.001294,-0.001309,131.968338,133.062881,25.000000,-26.062654,-20.445885,-110.239723
461771013.343488,0.012817,0.011200,-1.005600,0.011628,-0.010738,-0.360145,0.935739,-0.352503,-0.011628,0.352389,0.935792,-0.010738,0.014666,0.005951,0.999875,-0.000672,-0.000499,-0.005527,-0.002606,-0.002509,-0.000086,131.963318,133.057861,25.000000,-25.890377,-20.411545,-110.538216
461771013.376704,0.012482,0.011932,-1.004883,0.011621,-0.010755,-0.360180,0.935726,-0.352536,-0.011620,0.352423,0.935779,-0.010755,0.014665,0.005969,0.999875,-0.000725,-0.002058,-0.003177,-0.000116,0.002402,0.002324,131.965042,133.059586,25.000000,-25.614733,-20.480225,-110.206558
461771013.410123,0.011215,0.012222,-1.005203,0.011601,-0.010845,-0.360144,0.935739,-0.352503,-0.011600,0.352388,0.935791,-0.010845,0.014678,0.006060,0.999874,-0.000263,-0.000927,-0.004399,-0.000112,-0.001286,0.001141,131.961411,133.055954,25.000000,-25.649189,-20.308540,-110.239723
461771013.443462,0.012527,0.009918,-1.004745,0.011611,-0.010901,-0.360081,0.935761,-0.352445,-0.011610,0.352329,0.935813,-0.010900,0.014707,0.006110,0.999873,0.000307,0.001871,-0.005818,-0.000108,-0.000043,0.002309,131.973679,133.068222,25.000000,-25.408003,-20.960968,-109.941231
461771013.476801,0.011459,0.010239,-1.003754,0.011627,-0.010884,-0.360124,0.935745,-0.352485,-0.011626,0.352370,0.935798,-0.010883,0.014716,0.006088,0.999873,0.000932,-0.000126,-0.004933,-0.000118,-0.002523,-0.002546,131.980988,133.075531,25.000000,-25.614735,-20.892303,-110.073898
461771013.510154,0.011642,0.009552,-1.003464,0.011611,-0.010871,-0.360082,0.935760,-0.352446,-0.011610,0.352331,0.935812,-0.010870,0.014696,0.006082,0.999874,-0.000669,-0.000754,-0.007008,-0.000095,0.001212,0.007178,131.999420,133.093964,25.000000,-25.959288,-21.304367,-110.007568
461771013.543523,0.011154,0.010605,-1.004852,0.011584,-0.010812,-0.360067,0.935766,-0.352431,-0.011583,0.352316,0.935818,-0.010811,0.014650,0.006036,0.999874,0.000060,-0.001259,-0.003589,-0.001381,0.002385,-0.003824,132.006516,133.101059,25.000000,-26.234928,-20.823631,-110.272888
461771013.576755,0.010544,0.009644,-1.006271,0.011595,-0.010789,-0.360124,0.935746,-0.352483,-0.011594,0.352370,0.935799,-0.010789,0.014653,0.006010,0.999875,0.001299,0.000060,-0.005222,0.001110,-0.001328,-0.007428,131.997147,133.091690,25.000000,-26.131565,-20.445923,-110.505058
461771013.610159,0.010574,0.009888,-1.002991,0.011519,-0.010780,-0.360180,0.935728,-0.352536,-0.011518,0.352422,0.935779,-0.010780,0.014579,0.006028,0.999876,-0.000288,-0.001991,-0.004702,-0.001363,-0.000049,-0.000139,131.997070,133.091614,25.000000,-25.821468,-20.548935,-110.471893
461771013.643503,0.009705,0.011597,-1.004868,0.011534,-0.010764,-0.360153,0.935737,-0.352510,-0.011534,0.352397,0.935789,-0.010764,0.014587,0.006008,0.999876,-0.000959,-0.000876,-0.003115,-0.002611,-0.000042,-0.001406,131.993042,133.087585,25.000000,-25.787014,-20.377243,-110.107056
461771013.676822,0.010010,0.011719,-1.003204,0.011509,-0.010761,-0.360119,0.935749,-0.352478,-0.011509,0.352365,0.935801,-0.010761,0.014563,0.006014,0.999876,0.002438,0.000912,-0.003634,-0.000108,0.001194,0.002262,131.994598,133.089142,25.000000,-25.545826,-20.548935,-110.206558
461771013.710137,0.012543,0.010590,-1.005798,0.011479,-0.010742,-0.360079,0.935764,-0.352440,-0.011478,0.352328,0.935815,-0.010742,0.014528,0.006008,0.999876,-0.001255,-0.002121,-0.004533,-0.002613,0.002419,-0.000209,131.996796,133.091339,25.000000,-25.545826,-20.480255,-110.073891
461771013.743407,0.011063,0.011444,-1.005371,0.011471,-0.010730,-0.360166,0.935733,-0.352521,-0.011470,0.352409,0.935785,-0.010730,0.014516,0.005998,0.999877,-0.000407,0.000714,-0.005494,-0.000124,0.001168,-0.002618,132.005371,133.099915,25.000000,-25.511372,-20.720642,-110.040726
461771013.776818,0.011490,0.011032,-1.005981,0.011464,-0.010742,-0.360237,0.935708,-0.352588,-0.011463,0.352476,0.935759,-0.010742,0.014514,0.006011,0.999877,-0.000507,0.000504,-0.003511,-0.002621,-0.001287,-0.006307,132.011261,133.105804,25.000000,-25.545826,-20.411591,-109.742226
461771013.810070,0.011337,0.011597,-1.002090,0.011417,-0.010698,-0.360341,0.935672,-0.352685,-0.011416,0.352574,0.935723,-0.010698,0.014456,0.005985,0.999878,0.000592,-0.001146,-0.004990,0.001129,-0.001291,-0.003838,131.999527,133.094070,25.000000,-26.131565,-19.965210,-109.576393
461771013.843120,0.013687,0.011215,-1.004913,0.011423,-0.010689,-0.360414,0.935647,-0.352753,-0.011422,0.352641,0.935698,-0.010688,0.014458,0.005973,0.999878,-0.001352,-0.000770,-0.006699,0.001134,-0.000050,-0.001410,131.966080,133.060623,25.000000,-25.993742,-19.347115,-110.107048
461771013.876825,0.012772,0.009964,-1.005035,0.011440,-0.010691,-0.360465,0.935628,-0.352801,-0.011439,0.352689,0.935679,-0.010691,0.014475,0.005969,0.999877,-0.000117,-0.001414,-0.005433,0.001138,0.001191,0.001018,131.934753,133.029297,25.000000,-26.062651,-19.415794,-110.239716
461771013.910123,0.011795,0.009659,-1.004791,0.011427,-0.010656,-0.360570,0.935592,-0.352898,-0.011426,0.352787,0.935643,-0.010656,0.014451,0.005938,0.999878,0.000231,-0.000051,-0.005325,0.001124,-0.001296,-0.005057,131.918732,133.013275,25.000000,-26.028196,-19.518806,-110.538208
461771013.943479,0.012054,0.011459,-1.006607,0.011388,-0.010626,-0.360550,0.935600,-0.352879,-0.011387,0.352769,0.935650,-0.010626,0.014404,0.005924,0.999879,-0.000111,-0.000311,-0.004836,0.002380,-0.000055,-0.001400,131.902573,132.997116,25.000000,-25.924831,-20.239899,-110.173386
461771013.976804,0.010513,0.010010,-1.005020,0.011377,-0.010660,-0.360584,0.935588,-0.352911,-0.011376,0.352800,0.935638,-0.010660,0.014406,0.005959,0.999878,0.000678,0.000800,-0.006729,-0.000105,-0.000030,-0.000231,131.896637,132.991180,25.000000,-26.097109,-20.617622,-110.007561
461771014.010063,0.013580,0.010757,-1.004929,0.011322,-0.010619,-0.360617,0.935577,-0.352942,-0.011322,0.352832,0.935626,-0.010619,0.014341,0.005940,0.999880,-0.000656,0.001252,-0.003386,0.001143,-0.002496,-0.001417,131.902390,132.996933,25.000000,-25.511370,-20.651962,-109.908058
461771014.043669,0.010162,0.010315,-1.003632,0.011385,-0.010575,-0.360539,0.935604,-0.352868,-0.011384,0.352759,0.935655,-0.010574,0.014383,0.005878,0.999879,0.000075,-0.001343,-0.004912,-0.000085,-0.003691,0.003466,131.902603,132.997147,25.000000,-25.924833,-20.377266,-110.040726
461771014.076787,0.012085,0.009857,-1.006027,0.011368,-0.010555,-0.360556,0.935598,-0.352884,-0.011367,0.352774,0.935649,-0.010555,0.014360,0.005865,0.999880,0.000718,-0.000698,-0.006148,-0.001326,-0.001210,0.007092,131.898056,132.992599,25.000000,-25.752556,-20.274254,-110.140228
461771014.110325,0.011169,0.009781,-1.004990,0.011365,-0.010609,-0.360523,0.935609,-0.352854,-0.011364,0.352744,0.935660,-0.010609,0.014377,0.005917,0.999879,-0.000180,0.000011,-0.004119,-0.001351,-0.001250,-0.000227,131.889069,132.983612,25.000000,-26.131563,-20.514618,-109.443741
461771014.143470,0.010208,0.011414,-1.003494,0.011388,-0.010602,-0.360610,0.935578,-0.352935,-0.011387,0.352825,0.935629,-0.010602,0.014396,0.005902,0.999879,0.000103,-0.000486,-0.002883,-0.001348,-0.001250,-0.001478,131.889236,132.983780,25.000000,-25.924831,-20.583298,-109.112076
461771014.176800,0.012161,0.009186,-1.005219,0.011368,-0.010569,-0.360612,0.935578,-0.352937,-0.011367,0.352827,0.935629,-0.010569,0.014366,0.005878,0.999880,0.000794,-0.001383,-0.005339,0.002401,-0.001253,0.000991,131.897919,132.992462,25.000000,-25.787010,-20.926682,-109.377411
461771014.210050,0.010574,0.011292,-1.004562,0.011345,-0.010551,-0.360597,0.935584,-0.352922,-0.011344,0.352813,0.935634,-0.010551,0.014338,0.005869,0.999880,-0.001365,0.000069,-0.003813,-0.000107,0.002433,-0.000285,131.905121,132.999664,25.000000,-25.890379,-20.686325,-110.140228
461771014.243423,0.012253,0.008560,-1.004852,0.011375,-0.010586,-0.360661,0.935561,-0.352983,-0.011374,0.352873,0.935611,-0.010586,0.014379,0.005890,0.999879,-0.000113,0.000598,-0.006072,-0.000102,-0.001255,-0.001467,131.904343,132.998886,25.000000,-25.959291,-20.548973,-110.140228
461771014.276756,0.013657,0.011459,-1.004898,0.011375,-0.010566,-0.360619,0.935576,-0.352943,-0.011374,0.352834,0.935626,-0.010566,0.014371,0.005872,0.999879,0.000879,-0.002006,-0.004973,-0.002583,-0.003684,0.000978,131.902557,132.997101,25.000000,-26.028202,-20.480293,-109.874893
461771014.310127,0.011810,0.010834,-1.002991,0.011436,-0.010585,-0.360703,0.935545,-0.353022,-0.011435,0.352912,0.935597,-0.010585,0.014435,0.005867,0.999879,0.001123,0.000157,-0.004913,0.001153,-0.000019,-0.000280,131.906647,133.001190,25.000000,-25.855925,-20.720665,-109.709061
461771014.343440,0.011307,0.011017,-1.004776,0.011442,-0.010615,-0.360751,0.935528,-0.353068,-0.011441,0.352958,0.935579,-0.010615,0.014452,0.005893,0.999878,0.000232,0.000371,-0.004516,0.001139,-0.001272,-0.005147,131.914993,133.009537,25.000000,-25.821468,-21.098389,-109.609558
461771014.376734,0.012863,0.011169,-1.003448,0.011443,-0.010614,-0.360820,0.935503,-0.353132,-0.011442,0.353022,0.935555,-0.010614,0.014453,0.005890,0.999878,-0.000196,0.000129,-0.005432,0.001140,-0.000038,-0.003939,131.926712,133.021255,25.000000,-25.821468,-21.029709,-109.410561
461771014.409148,0.013840,0.012939,-1.003082,0.011473,-0.010658,-0.360764,0.935523,-0.353080,-0.011473,0.352969,0.935574,-0.010658,0.014497,0.005921,0.999877,-0.000700,0.000939,-0.001954,-0.000095,-0.000013,-0.000289,131.948364,133.042908,25.000000,-25.787010,-21.338753,-109.377396
461771014.443420,0.012543,0.011368,-1.005127,0.011495,-0.010705,-0.360694,0.935547,-0.353015,-0.011494,0.352903,0.935599,-0.010705,0.014533,0.005959,0.999877,0.001171,-0.000222,-0.006257,-0.002576,-0.002442,0.002157,131.955063,133.049606,25.000000,-25.787010,-20.995384,-109.510063
461771014.476971,0.011414,0.009293,-1.003098,0.011493,-0.010693,-0.360735,0.935532,-0.353054,-0.011492,0.352942,0.935584,-0.010692,0.014527,0.005947,0.999877,0.000120,-0.000637,-0.002717,0.001155,0.001190,-0.002689,131.955246,133.049789,25.000000,-26.062651,-20.652000,-109.908051
461771014.509507,0.009827,0.010895,-1.004807,0.011529,-0.010620,-0.360743,0.935529,-0.353061,-0.011528,0.352950,0.935582,-0.010620,0.014535,0.005867,0.999877,0.002617,0.000015,-0.004411,0.001180,-0.001231,0.003436,131.950104,133.044647,25.000000,-25.890377,-20.411644,-109.874886
461771014.543399,0.011749,0.011520,-1.005249,0.011484,-0.010645,-0.360731,0.935534,-0.353050,-0.011483,0.352939,0.935586,-0.010645,0.014501,0.005906,0.999877,-0.000558,-0.001138,-0.005982,-0.002558,-0.002441,0.003419,131.960907,133.055450,25.000000,-25.408003,-20.823700,-109.808556
461771014.576872,0.011185,0.010712,-1.006363,0.011536,-0.010687,-0.360693,0.935547,-0.353014,-0.011536,0.352902,0.935599,-0.010687,0.014565,0.005927,0.999876,0.000870,0.000727,-0.004945,-0.002601,-0.000046,-0.007585,131.975357,133.069901,25.000000,-25.235725,-21.132751,-109.709053
461771014.610154,0.012527,0.010269,-1.005127,0.011465,-0.010669,-0.360695,0.935547,-0.353016,-0.011464,0.352904,0.935599,-0.010669,0.014492,0.005935,0.999877,-0.000279,0.000043,-0.006486,0.001173,-0.000010,0.002204,131.989212,133.083755,25.000000,-25.580278,-20.720688,-110.040710
461771014.643480,0.008636,0.010010,-1.003922,0.011444,-0.010666,-0.360755,0.935526,-0.353072,-0.011443,0.352961,0.935577,-0.010665,0.014472,0.005939,0.999878,-0.000442,0.001313,-0.003708,0.002404,-0.000042,-0.002666,131.989746,133.084290,25.000000,-25.752556,-20.480331,-110.206543
461771014.676790,0.013641,0.010376,-1.005081,0.011376,-0.010672,-0.360729,0.935536,-0.353047,-0.011375,0.352936,0.935587,-0.010672,0.014410,0.005970,0.999878,-0.002739,-0.000663,-0.004043,-0.002556,-0.001233,0.001010,131.984726,133.079269,25.000000,-25.821468,-20.205627,-110.339211
461771014.710207,0.011139,0.010361,-1.005661,0.011394,-0.010631,-0.360703,0.935546,-0.353022,-0.011393,0.352912,0.935596,-0.010631,0.014412,0.005925,0.999879,0.002249,-0.000255,-0.005203,-0.000063,0.001217,0.002225,131.990372,133.084915,25.000000,-25.683647,-20.755028,-110.272881
461771014.743484,0.011917,0.011581,-1.005692,0.011391,-0.010562,-0.360804,0.935510,-0.353116,-0.011391,0.353007,0.935561,-0.010562,0.014386,0.005860,0.999879,0.001381,-0.001453,-0.004225,-0.002563,-0.000012,-0.000221,131.998077,133.092621,25.000000,-25.614735,-20.823700,-110.206543
461771014.776807,0.008392,0.010406,-1.007996,0.011428,-0.010570,-0.360817,0.935505,-0.353129,-0.011427,0.353019,0.935556,-0.010570,0.014423,0.005854,0.999879,-0.000013,-0.000560,-0.004760,0.001168,0.001185,-0.002644,132.003082,133.097626,25.000000,-25.683647,-20.823700,-110.471878
461771014.810143,0.011719,0.010208,-1.005066,0.011391,-0.010530,-0.360896,0.935478,-0.353202,-0.011391,0.353093,0.935529,-0.010530,0.014375,0.005828,0.999880,0.001335,-0.000489,-0.005354,-0.000071,-0.000055,-0.005042,132.005188,133.099731,25.000000,-25.821468,-20.617676,-110.670876
461771014.842510,0.011002,0.011932,-1.004547,0.011334,-0.010545,-0.360828,0.935502,-0.353138,-0.011333,0.353030,0.935553,-0.010544,0.014327,0.005863,0.999880,-0.000515,-0.000489,-0.005384,-0.000052,-0.001255,-0.000149,131.995651,133.090195,25.000000,-26.200478,-20.377304,-110.239716
461771014.877025,0.012009,0.011414,-1.004822,0.011358,-0.010543,-0.360840,0.935498,-0.353150,-0.011357,0.353041,0.935548,-0.010543,0.014348,0.005854,0.999880,-0.000370,-0.000274,-0.004805,-0.002553,0.001210,-0.000192,131.986801,133.081345,25.000000,-26.200478,-20.239960,-109.775391
461771014.909858,0.010666,0.008789,-1.004135,0.011360,-0.010569,-0.360951,0.935459,-0.353253,-0.011359,0.353144,0.935509,-0.010569,0.014360,0.005876,0.999880,0.000161,0.000951,-0.005476,-0.000060,-0.000035,-0.001381,131.966400,133.060944,25.000000,-26.510576,-20.411652,-109.742226
461771014.943432,0.012543,0.011322,-1.005814,0.011360,-0.010503,-0.361002,0.935441,-0.353300,-0.011359,0.353192,0.935492,-0.010502,0.014337,0.005812,0.999880,-0.000373,-0.001301,-0.005323,-0.000058,-0.002495,-0.002576,131.955658,133.050201,25.000000,-26.269390,-20.514671,-109.775391
461771014.976740,0.012909,0.010300,-1.004868,0.011413,-0.010536,-0.360974,0.935450,-0.353275,-0.011412,0.353166,0.935501,-0.010536,0.014398,0.005825,0.999879,-0.000563,0.001778,-0.006789,0.001200,0.001214,0.003497,131.956680,133.051224,25.000000,-26.166023,-20.892380,-110.206551
461771015.010130,0.011993,0.011932,-1.005356,0.011482,-0.010520,-0.361089,0.935408,-0.353383,-0.011481,0.353274,0.935461,-0.010520,0.014457,0.005785,0.999879,0.000879,0.001138,-0.003860,-0.002557,0.001180,-0.005033,131.967010,133.061554,25.000000,-25.683651,-20.892380,-109.941216
461771015.043463,0.011749,0.010880,-1.008026,0.011517,-0.010572,-0.361106,0.935402,-0.353399,-0.011516,0.353289,0.935454,-0.010572,0.014509,0.005821,0.999878,0.001042,0.002184,-0.002884,-0.000039,0.001209,0.002306,131.981506,133.076050,25.000000,-25.959291,-21.235764,-110.272881
461771015.076734,0.011749,0.010406,-1.004730,0.011464,-0.010586,-0.361109,0.935401,-0.353402,-0.011463,0.353292,0.935453,-0.010586,0.014464,0.005852,0.999878,-0.000569,0.001225,-0.005996,-0.001282,-0.002473,0.001114,131.984436,133.078979,25.000000,-25.993746,-20.926720,-109.908051
461771015.110086,0.011230,0.009018,-1.003769,0.011394,-0.010512,-0.361154,0.935387,-0.353443,-0.011393,0.353335,0.935438,-0.010512,0.014373,0.005807,0.999880,-0.000162,-0.001494,-0.003889,0.001205,-0.001263,-0.000099,131.993912,133.088455,25.000000,-26.131565,-21.338776,-110.107048
461771015.142523,0.009628,0.011215,-1.004303,0.011366,-0.010481,-0.361217,0.935365,-0.353501,-0.011365,0.353393,0.935416,-0.010481,0.014336,0.005787,0.999880,0.001285,-0.000532,-0.004468,-0.001283,-0.003706,-0.000093,132.010437,133.104980,25.000000,-25.787014,-20.995407,-109.775383
461771015.176795,0.012207,0.011551,-1.005234,0.011347,-0.010526,-0.361181,0.935378,-0.353468,-0.011346,0.353359,0.935428,-0.010526,0.014334,0.005837,0.999880,0.001060,-0.000013,-0.004743,-0.001279,0.001205,0.001114,132.027115,133.121658,25.000000,-25.442461,-20.858055,-109.443726
461771015.210117,0.014313,0.010391,-1.004105,0.011457,-0.010486,-0.361183,0.935376,-0.353470,-0.011456,0.353362,0.935428,-0.010486,0.014422,0.005760,0.999879,0.002857,-0.000094,-0.004225,0.001222,-0.000026,0.002366,132.026764,133.121307,25.000000,-25.683647,-20.480347,-109.277893
461771015.243487,0.012177,0.010742,-1.007126,0.011462,-0.010445,-0.361107,0.935402,-0.353399,-0.011461,0.353291,0.935455,-0.010445,0.014412,0.005721,0.999880,0.000914,-0.000328,-0.004713,0.001217,-0.000033,0.001146,132.024185,133.118729,25.000000,-25.442461,-20.446014,-109.112061
461771015.276806,0.011978,0.012451,-1.004272,0.011458,-0.010453,-0.361149,0.935388,-0.353438,-0.011457,0.353330,0.935440,-0.010452,0.014411,0.005729,0.999880,-0.000440,0.000137,-0.003294,-0.002523,-0.003711,-0.001285,132.013840,133.108383,25.000000,-25.580280,-20.033958,-109.510056
461771015.310168,0.011810,0.010040,-1.005096,0.011427,-0.010486,-0.361112,0.935401,-0.353404,-0.011426,0.353295,0.935453,-0.010486,0.014394,0.005771,0.999880,-0.001767,0.000730,-0.005262,0.001214,0.001195,0.001135,132.008240,133.102783,25.000000,-25.580280,-20.033958,-109.709045
461771015.343476,0.011093,0.010345,-1.003342,0.011439,-0.010433,-0.361074,0.935415,-0.353368,-0.011438,0.353260,0.935467,-0.010432,0.014386,0.005718,0.999880,-0.000009,-0.001628,-0.002577,-0.001269,-0.003726,-0.002461,131.989594,133.084137,25.000000,-26.234928,-20.068298,-110.206543
461771015.376792,0.010178,0.011185,-1.003967,0.011419,-0.010425,-0.361135,0.935393,-0.353424,-0.011418,0.353317,0.935446,-0.010424,0.014365,0.005717,0.999880,-0.000676,-0.000659,-0.002942,-0.001266,-0.000025,0.001162,131.965836,133.060379,25.000000,-26.441662,-20.343002,-110.405548
461771015.410047,0.014206,0.011520,-1.003220,0.011431,-0.010472,-0.361091,0.935409,-0.353384,-0.011430,0.353276,0.935461,-0.010472,0.014392,0.005757,0.999880,-0.000642,0.001308,-0.004362,-0.003757,-0.000007,0.002363,131.961838,133.056381,25.000000,-26.234928,-20.617706,-110.206543
461771015.443461,0.010269,0.011475,-1.005310,0.011510,-0.010555,-0.361078,0.935412,-0.353373,-0.011509,0.353263,0.935464,-0.010554,0.014496,0.005807,0.999878,0.001766,0.001592,-0.003845,-0.001273,0.002431,0.001138,131.966705,133.061249,25.000000,-25.752556,-21.029770,-110.405548
461771015.476825,0.011002,0.008469,-1.003677,0.011516,-0.010581,-0.361034,0.935427,-0.353332,-0.011515,0.353222,0.935480,-0.010581,0.014511,0.005830,0.999878,0.001272,0.000802,-0.005173,-0.000022,-0.001263,-0.000035,131.987198,133.081741,25.000000,-25.373547,-21.132782,-110.040718
461771015.509263,0.010635,0.010788,-1.003952,0.011526,-0.010509,-0.361088,0.935408,-0.353382,-0.011525,0.353273,0.935461,-0.010509,0.014495,0.005759,0.999878,-0.000554,-0.000103,-0.006729,0.003715,-0.001283,-0.002483,131.999893,133.094437,25.000000,-25.166813,-20.995430,-110.107056
461771015.543500,0.011261,0.009705,-1.004456,0.011492,-0.010491,-0.361110,0.935401,-0.353403,-0.011491,0.353294,0.935454,-0.010491,0.014457,0.005754,0.999879,-0.000855,0.000297,-0.004073,0.002478,-0.002491,-0.000040,132.011765,133.106308,25.000000,-25.235725,-20.446030,-109.377396
461771015.576881,0.011978,0.010910,-1.003311,0.011455,-0.010458,-0.361145,0.935389,-0.353435,-0.011454,0.353326,0.935442,-0.010457,0.014410,0.005735,0.999880,0.000448,0.000392,-0.006178,-0.002519,-0.002482,-0.002518,132.024017,133.118561,25.000000,-25.132362,-20.343018,-109.742226
461771015.610337,0.013046,0.011276,-1.007706,0.011473,-0.010441,-0.361214,0.935365,-0.353499,-0.011472,0.353390,0.935418,-0.010441,0.014422,0.005712,0.999880,-0.000318,0.000271,-0.004820,-0.000015,-0.000012,0.002356,132.021149,133.115692,25.000000,-25.201275,-19.930969,-109.675896
461771015.643516,0.009766,0.012451,-1.001953,0.011472,-0.010455,-0.361203,0.935368,-0.353489,-0.011471,0.353380,0.935421,-0.010455,0.014426,0.005726,0.999880,0.001575,0.000821,-0.007826,-0.000022,0.001209,0.001124,132.031357,133.125900,25.000000,-25.408003,-20.755074,-110.007553
461771015.676993,0.011215,0.010376,-1.002808,0.011392,-0.010495,-0.361180,0.935378,-0.353467,-0.011392,0.353359,0.935429,-0.010495,0.014366,0.005791,0.999880,-0.000604,-0.000027,-0.003980,-0.000031,-0.000038,-0.002523,132.046753,133.141296,25.000000,-25.476915,-20.823753,-109.609558
461771015.710090,0.012558,0.010361,-1.004639,0.011450,-0.010445,-0.361235,0.935358,-0.353518,-0.011449,0.353410,0.935410,-0.010445,0.014402,0.005723,0.999880,0.001261,0.000603,-0.004393,-0.001269,-0.001243,-0.001335,132.066589,133.161133,25.000000,-25.614738,-21.029785,-109.742226
461771015.743424,0.012695,0.008835,-1.006760,0.011467,-0.010416,-0.361319,0.935328,-0.353597,-0.011466,0.353489,0.935381,-0.010416,0.014408,0.005689,0.999880,0.000405,-0.000223,-0.006758,0.001212,0.002421,-0.002572,132.071548,133.166092,25.000000,-25.511372,-20.789413,-109.709061
461771015.776813,0.012100,0.010895,-1.002716,0.011447,-0.010346,-0.361388,0.935304,-0.353661,-0.011447,0.353554,0.935357,-0.010345,0.014365,0.005629,0.999881,-0.001467,-0.000107,-0.007993,-0.001300,-0.000062,-0.009886,132.073837,133.168381,25.000000,-25.787010,-20.583382,-109.775391
461771015.810141,0.010864,0.012314,-1.004944,0.011431,-0.010355,-0.361470,0.935275,-0.353737,-0.011430,0.353631,0.935328,-0.010355,0.014354,0.005643,0.999881,-0.000993,0.000707,-0.003567,0.001204,-0.001287,-0.007414,132.066544,133.161087,25.000000,-26.097105,-20.480370,-109.742226
461771015.843500,0.008774,0.010544,-1.004791,0.011402,-0.010434,-0.361448,0.935283,-0.353717,-0.011401,0.353609,0.935335,-0.010433,0.014354,0.005727,0.999881,-0.000582,0.000294,-0.004117,-0.002515,-0.001228,-0.001371,132.060196,133.154739,25.000000,-25.993740,-20.377350,-109.510063
461771015.876888,0.011139,0.009552,-1.006210,0.011336,-0.010463,-0.361439,0.935287,-0.353709,-0.011336,0.353601,0.935338,-0.010462,0.014303,0.005777,0.999881,-0.000364,-0.000407,-0.004819,-0.000020,-0.000006,-0.000144,132.034912,133.129456,25.000000,-26.234928,-20.205658,-110.073883
461771015.910143,0.012772,0.010422,-1.007172,0.011381,-0.010468,-0.361339,0.935322,-0.353615,-0.011380,0.353507,0.935373,-0.010468,0.014346,0.005768,0.999880,0.000796,0.000381,-0.006406,-0.000007,0.001248,0.004724,132.016830,133.111374,25.000000,-25.890377,-20.343018,-110.007553
461771015.943404,0.014206,0.010086,-1.009048,0.011487,-0.010455,-0.361297,0.935335,-0.353577,-0.011486,0.353469,0.935388,-0.010455,0.014440,0.005719,0.999879,0.000370,-0.000186,-0.000746,-0.000029,-0.000018,-0.002584,132.003021,133.097565,25.000000,-26.407207,-20.102661,-110.239716
461771015.976816,0.012939,0.011902,-1.003387,0.011539,-0.010464,-0.361275,0.935342,-0.353557,-0.011538,0.353448,0.935396,-0.010464,0.014492,0.005709,0.999879,0.000638,-0.001507,-0.007308,0.001231,0.001231,0.002294,131.988464,133.083008,25.000000,-26.303841,-20.549057,-109.675880
461771016.010137,0.011002,0.011169,-1.004211,0.011586,-0.010444,-0.361194,0.935370,-0.353481,-0.011585,0.353372,0.935425,-0.010444,0.014529,0.005675,0.999878,0.000652,-0.001045,-0.006683,0.001239,0.001244,0.004734,131.963348,133.057892,25.000000,-26.545027,-20.171356,-109.709045
461771016.043915,0.011734,0.010941,-1.003876,0.011635,-0.010450,-0.361193,0.935370,-0.353480,-0.011634,0.353371,0.935425,-0.010450,0.014576,0.005664,0.999878,0.001794,-0.000639,-0.003952,-0.002518,0.000009,-0.001408,131.959366,133.053909,25.000000,-26.028196,-20.480408,-109.874878
461771016.076777,0.012344,0.011978,-1.007202,0.011682,-0.010452,-0.361260,0.935345,-0.353544,-0.011681,0.353434,0.935401,-0.010451,0.014621,0.005647,0.999877,0.000664,0.001527,-0.007325,0.001223,-0.000008,-0.001379,131.959229,133.053772,25.000000,-25.718102,-20.652100,-109.974380
461771016.110120,0.011932,0.010620,-1.005569,0.011727,-0.010471,-0.361338,0.935317,-0.353617,-0.011726,0.353507,0.935373,-0.010471,0.014671,0.005649,0.999876,0.000786,0.001019,-0.003862,-0.000015,0.001245,0.002259,131.968155,133.062698,25.000000,-25.855925,-20.995483,-109.974380
